등록일시,총사망자,총확진자,게시글번호,기준일,기준시간,수정일시,누적의심자,누적확진율,일일확진자,일일사망자,요일
2020-08-24 00:00:00.000,309,17664,218,2020-08-24,00:00,2021-10-07 10:30:51.51,1804422.0,1.005678004,266.0,0.0,월
2020-08-25 00:00:00.000,310,17944,219,2020-08-25,00:00,2021-10-07 10:30:51.51,1825837.0,1.010659119,280.0,1.0,화
2020-08-26 00:00:00.000,312,18264,220,2020-08-26,00:00,2021-10-07 10:30:51.51,1849506.0,1.016524082,320.0,2.0,수
2020-08-27 00:00:00.000,313,18705,221,2020-08-27,00:00,2021-10-07 10:30:51.51,1869579.0,1.029139418,441.0,1.0,목
2020-08-28 00:00:00.000,316,19076,222,2020-08-28,00:00,2021-10-07 10:30:51.51,1887717.0,1.038428835,371.0,3.0,금
2020-08-29 00:00:00.000,321,19399,223,2020-08-29,00:00,2021-10-07 10:30:51.51,1909329.0,1.045608675,323.0,5.0,토
2020-08-30 00:00:00.000,323,19698,224,2020-08-30,00:00,2021-10-07 10:30:51.51,1924170.0,1.055542725,299.0,2.0,일
2020-08-31 00:00:00.000,324,19946,225,2020-08-31,00:00,2021-10-07 10:30:51.51,1937689.0,1.061062989,248.0,1.0,월
2020-09-01 00:00:00.000,324,20181,226,2020-09-01,00:00,2021-10-07 10:30:51.51,1959080.0,1.060853045,235.0,0.0,화
2020-09-02 00:00:00.000,326,20448,227,2020-09-02,00:00,2021-10-07 10:30:51.51,1980295.0,1.063036151,267.0,2.0,수
2020-09-03 00:00:00.000,329,20643,228,2020-09-03,00:00,2021-10-07 10:30:51.51,2000552.0,1.061321482,195.0,3.0,목
2020-09-04 00:00:00.000,331,20841,229,2020-09-04,00:00,2021-10-07 10:30:51.51,2018906.0,1.059726234,198.0,2.0,금
2020-09-05 00:00:00.000,333,21009,230,2020-09-05,00:00,2021-10-07 10:30:51.51,2037045.0,1.058404972,168.0,2.0,토
2020-09-06 00:00:00.000,334,21176,231,2020-09-06,00:00,2021-10-07 10:30:51.51,2045935.0,1.060754971,167.0,1.0,일
2020-09-07 00:00:00.000,336,21295,232,2020-09-07,00:00,2021-10-07 10:30:51.51,2051297.0,1.062525072,119.0,2.0,월
2020-09-08 00:00:00.000,341,21431,233,2020-09-08,00:00,2021-10-07 10:30:51.51,2066078.0,1.059520208,136.0,5.0,화
2020-09-09 00:00:00.000,344,21587,234,2020-09-09,00:00,2021-10-07 10:30:51.51,2082234.0,1.0552373,156.0,3.0,수
2020-09-10 00:00:00.000,346,21742,235,2020-09-10,00:00,2021-10-07 10:30:51.51,2099591.0,1.052079941,155.0,2.0,목
2020-09-11 00:00:00.000,350,21918,236,2020-09-11,00:00,2021-10-07 10:30:51.51,2119211.0,1.048814521,176.0,4.0,금
2020-09-12 00:00:00.000,355,22054,237,2020-09-12,00:00,2021-10-07 10:30:51.51,2135457.0,1.046388101,136.0,5.0,토
2020-09-13 00:00:00.000,358,22175,238,2020-09-13,00:00,2021-10-07 10:30:51.51,2143270.0,1.048183346,121.0,3.0,일
2020-09-14 00:00:00.000,363,22284,239,2020-09-14,00:00,2021-10-07 10:30:51.51,2151002.0,1.049386728,109.0,5.0,월
2020-09-15 00:00:00.000,367,22390,240,2020-09-15,00:00,2021-10-07 10:30:51.51,2164578.0,1.047599084,106.0,4.0,화
2020-09-16 00:00:00.000,367,22503,241,2020-09-16,00:00,2021-10-07 10:30:51.51,2178832.0,1.045197609,113.0,0.0,수
2020-09-17 00:00:00.000,372,22656,242,2020-09-17,00:00,2021-10-07 10:30:51.51,2191892.0,1.045797975,153.0,5.0,목
2020-09-18 00:00:00.000,377,22782,243,2020-09-18,00:00,2021-10-07 10:30:51.51,2206365.0,1.044584913,126.0,5.0,금
2020-09-19 00:00:00.000,378,22892,244,2020-09-19,00:00,2021-10-07 10:30:51.51,2219162.0,1.043173778,110.0,1.0,토
2020-09-20 00:00:00.000,383,22974,245,2020-09-20,00:00,2021-10-07 10:30:51.51,2226701.0,1.043121974,82.0,5.0,일
2020-09-21 00:00:00.000,385,23044,246,2020-09-21,00:00,2021-10-07 10:30:51.51,2231589.0,1.043161934,70.0,2.0,월
2020-09-22 00:00:00.000,388,23105,247,2020-09-22,00:00,2021-10-07 10:30:51.51,2245112.0,1.039880462,61.0,3.0,화
2020-09-23 00:00:00.000,388,23215,248,2020-09-23,00:00,2021-10-07 10:30:51.51,2256899.0,1.038065223,110.0,0.0,수
2020-09-24 00:00:00.000,393,23340,249,2020-09-24,00:00,2021-10-07 10:30:51.51,2268999.0,1.038156014,125.0,5.0,목
2020-09-25 00:00:00.000,395,23454,250,2020-09-25,00:00,2021-10-07 10:30:51.51,2280276.0,1.037465813,114.0,2.0,금
2020-09-26 00:00:00.000,399,23515,251,2020-09-26,00:00,2021-10-07 10:30:51.51,2290345.0,1.035065456,61.0,4.0,토
2020-09-27 00:00:00.000,401,23610,252,2020-09-27,00:00,2021-10-07 10:30:51.51,2296517.0,1.036599742,95.0,2.0,일
2020-09-28 00:00:00.000,406,23660,253,2020-09-28,00:00,2021-10-07 10:30:51.51,2301303.0,1.036484609,50.0,5.0,월
2020-09-29 00:00:00.000,407,23698,254,2020-09-29,00:00,2021-10-07 10:30:51.51,2313044.0,1.033498649,38.0,1.0,화
2020-09-30 00:00:00.000,413,23811,255,2020-09-30,00:00,2021-10-07 10:30:51.51,2322999.0,1.034180376,113.0,6.0,수
2020-10-01 00:00:00.000,415,23888,256,2020-10-01,00:00,2021-10-07 10:30:51.51,2328435.0,1.034826629,77.0,2.0,목
2020-10-02 00:00:00.000,416,23951,257,2020-10-02,00:00,2021-10-07 10:30:51.51,2333777.0,1.035145057,63.0,1.0,금
2020-10-03 00:00:00.000,420,24026,258,2020-10-03,00:00,2021-10-07 10:30:51.51,2339859.0,1.036241273,75.0,4.0,토
2020-10-04 00:00:00.000,421,24090,259,2020-10-04,00:00,2021-10-07 10:30:51.51,2346345.0,1.03647274,64.0,1.0,일
2020-10-05 00:00:00.000,422,24163,260,2020-10-05,00:00,2021-10-07 10:30:51.51,2352378.0,1.037069338,73.0,1.0,월
2020-10-06 00:00:00.000,422,24238,261,2020-10-06,00:00,2021-10-07 10:30:51.51,2365433.0,1.034619942,75.0,0.0,화
2020-10-07 00:00:00.000,425,24352,262,2020-10-07,00:00,2021-10-07 10:30:51.51,2378073.0,1.033644816,114.0,3.0,수
2020-10-08 00:00:00.000,427,24421,263,2020-10-08,00:00,2021-10-07 10:30:51.51,2388844.0,1.031350592,69.0,2.0,목
2020-10-09 00:00:00.000,428,24475,264,2020-10-09,00:00,2021-10-07 10:30:51.51,2400233.0,1.028562735,54.0,1.0,금
2020-10-10 00:00:00.000,430,24547,265,2020-10-10,00:00,2021-10-07 10:30:51.51,2404684.0,1.028921466,72.0,2.0,토
2020-10-11 00:00:00.000,432,24605,266,2020-10-11,00:00,2021-10-07 10:30:51.51,2410483.0,1.028989871,58.0,2.0,일
2020-10-12 00:00:00.000,433,24703,267,2020-10-12,00:00,2021-10-07 10:30:51.51,2415610.0,1.030830181,98.0,1.0,월
2020-10-13 00:00:00.000,434,24794,268,2020-10-13,00:00,2021-10-07 10:30:51.51,2428760.0,1.029379284,91.0,1.0,화
2020-10-14 00:00:00.000,438,24878,269,2020-10-14,00:00,2021-10-07 10:30:51.51,2441443.0,1.02672379,84.0,4.0,수
2020-10-15 00:00:00.000,439,24988,270,2020-10-15,00:00,2021-10-07 10:30:51.51,2450739.0,1.027265623,110.0,1.0,목
2020-10-16 00:00:00.000,441,25035,271,2020-10-16,00:00,2021-10-07 10:30:51.51,2459426.0,1.025154469,47.0,2.0,금
2020-10-17 00:00:00.000,443,25108,272,2020-10-17,00:00,2021-10-07 10:30:51.51,2468527.0,1.02431086,73.0,2.0,토
2020-10-18 00:00:00.000,444,25199,273,2020-10-18,00:00,2021-10-07 10:30:51.51,2474529.0,1.025705526,91.0,1.0,일
2020-10-19 00:00:00.000,444,25275,274,2020-10-19,00:00,2021-10-07 10:30:51.51,2479226.0,1.026411361,76.0,0.0,월
2020-10-20 00:00:00.000,447,25333,275,2020-10-20,00:00,2021-10-07 10:30:51.51,2491311.0,1.024825926,58.0,3.0,화
2020-10-21 00:00:00.000,450,25422,276,2020-10-21,00:00,2021-10-07 10:30:51.51,2503489.0,1.0234316,89.0,3.0,수
2020-10-22 00:00:00.000,453,25543,277,2020-10-22,00:00,2021-10-07 10:30:51.51,2515325.0,1.02355749,121.0,3.0,목
2020-10-23 00:00:00.000,455,25698,278,2020-10-23,00:00,2021-10-07 10:30:51.51,2528621.0,1.024563121,155.0,2.0,금
2020-10-24 00:00:00.000,457,25775,279,2020-10-24,00:00,2021-10-07 10:30:51.51,2540679.0,1.023308405,77.0,2.0,토
2020-10-25 00:00:00.000,457,25836,280,2020-10-25,00:00,2021-10-07 10:30:51.51,2546146.0,1.023425171,61.0,0.0,일
2020-10-26 00:00:00.000,457,25955,281,2020-10-26,00:00,2021-10-07 10:30:51.51,2552264.0,1.025281049,119.0,0.0,월
2020-10-27 00:00:00.000,460,26043,282,2020-10-27,00:00,2021-10-07 10:30:51.51,2567587.0,1.023467883,88.0,3.0,화
2020-10-28 00:00:00.000,461,26146,283,2020-10-28,00:00,2021-10-07 10:30:51.51,2582960.0,1.021305784,103.0,1.0,수
2020-10-29 00:00:00.000,462,26271,284,2020-10-29,00:00,2021-10-07 10:30:51.51,2597978.0,1.021490534,125.0,1.0,목
2020-10-30 00:00:00.000,463,26384,285,2020-10-30,00:00,2021-10-07 10:30:51.51,2612231.0,1.020318981,113.0,1.0,금
2020-10-31 00:00:00.000,464,26511,286,2020-10-31,00:00,2021-10-07 10:30:51.51,2624492.0,1.020119177,127.0,1.0,토
2020-11-01 00:00:00.000,466,26635,287,2020-11-01,00:00,2021-10-07 10:30:51.51,2630630.0,1.02214605,124.0,2.0,일
2020-11-02 00:00:00.000,468,26732,288,2020-11-02,00:00,2021-10-07 10:30:51.51,2636650.0,1.023772886,97.0,2.0,월
2020-11-03 00:00:00.000,472,26807,289,2020-11-03,00:00,2021-10-07 10:30:51.51,2649859.0,1.021591101,75.0,4.0,화
2020-11-04 00:00:00.000,474,26924,290,2020-11-04,00:00,2021-10-07 10:30:51.51,2662259.0,1.020620136,117.0,2.0,수
2020-11-05 00:00:00.000,475,27049,291,2020-11-05,00:00,2021-10-07 10:30:51.51,2673705.0,1.021239933,125.0,1.0,목
2020-11-06 00:00:00.000,476,27194,292,2020-11-06,00:00,2021-10-07 10:30:51.51,2686313.0,1.02206801,145.0,1.0,금
2020-11-07 00:00:00.000,477,27283,293,2020-11-07,00:00,2021-10-07 10:30:51.51,2697248.0,1.021440784,89.0,1.0,토
2020-11-08 00:00:00.000,478,27426,294,2020-11-08,00:00,2021-10-07 10:30:51.51,2702879.0,1.024416645,143.0,1.0,일
2020-11-09 00:00:00.000,480,27552,295,2020-11-09,00:00,2021-10-07 10:30:51.51,2709198.0,1.02675863,126.0,2.0,월
2020-11-10 00:00:00.000,485,27652,296,2020-11-10,00:00,2021-10-07 10:30:51.51,2723959.0,1.025628091,100.0,5.0,화
2020-11-11 00:00:00.000,487,27797,297,2020-11-11,00:00,2021-10-07 10:30:51.51,2736532.0,1.026536241,145.0,2.0,수
2020-11-12 00:00:00.000,487,27940,298,2020-11-12,00:00,2021-10-07 10:30:51.51,2749770.0,1.027022378,143.0,0.0,목
2020-11-13 00:00:00.000,488,28131,299,2020-11-13,00:00,2021-10-07 10:30:51.51,2761409.0,1.029952879,191.0,1.0,금
2020-11-14 00:00:00.000,492,28336,300,2020-11-14,00:00,2021-10-07 10:30:51.51,2777287.0,1.033182078,205.0,4.0,토
2020-11-15 00:00:00.000,493,28544,301,2020-11-15,00:00,2021-10-07 10:30:51.51,2786876.0,1.037775705,208.0,1.0,일
2020-11-16 00:00:00.000,494,28766,302,2020-11-16,00:00,2021-10-07 10:30:51.51,2797689.0,1.042482446,222.0,1.0,월
2020-11-17 00:00:00.000,494,28996,303,2020-11-17,00:00,2021-10-07 10:30:51.51,2815753.0,1.045069995,230.0,0.0,화
2020-11-18 00:00:00.000,496,29281,304,2020-11-18,00:00,2021-10-07 10:30:51.51,2834332.0,1.048880158,285.0,2.0,수
2020-11-19 00:00:00.000,498,29606,305,2020-11-19,00:00,2021-10-07 10:30:51.51,2853795.0,1.05424336,325.0,2.0,목
2020-11-20 00:00:00.000,501,29954,306,2020-11-20,00:00,2021-10-07 10:30:51.51,2873380.0,1.060229637,348.0,3.0,금
2020-11-21 00:00:00.000,503,30340,307,2020-11-21,00:00,2021-10-07 10:30:51.51,2896683.0,1.066305655,386.0,2.0,토
2020-11-22 00:00:00.000,505,30670,308,2020-11-22,00:00,2021-10-07 10:30:51.51,2908827.0,1.074331704,330.0,2.0,일
2020-11-23 00:00:00.000,509,30941,309,2020-11-23,00:00,2021-10-07 10:30:51.51,2922072.0,1.079732567,271.0,4.0,월
2020-11-24 00:00:00.000,510,31290,310,2020-11-24,00:00,2021-10-07 10:30:51.51,2946336.0,1.083236082,349.0,1.0,화
2020-11-25 00:00:00.000,513,31672,311,2020-11-25,00:00,2021-10-07 10:30:51.51,2966342.0,1.088196409,382.0,3.0,수
2020-11-26 00:00:00.000,515,32253,312,2020-11-26,00:00,2021-10-07 10:30:51.51,2987982.0,1.099801168,581.0,2.0,목
2020-11-27 00:00:00.000,516,32808,313,2020-11-27,00:00,2021-10-07 10:30:51.51,3009499.0,1.111057679,555.0,1.0,금
2020-11-28 00:00:00.000,522,33311,314,2020-11-28,00:00,2021-10-07 10:30:51.51,3031940.0,1.120395702,503.0,6.0,토
2020-11-29 00:00:00.000,523,33761,315,2020-11-29,00:00,2021-10-07 10:30:51.51,3046908.0,1.131370852,450.0,1.0,일
2020-11-30 00:00:00.000,526,34199,316,2020-11-30,00:00,2021-10-07 10:30:51.51,3061170.0,1.140801353,438.0,3.0,월
2020-12-01 00:00:00.000,526,34650,317,2020-12-01,00:00,2021-10-07 10:30:51.51,3083995.0,1.147691881,451.0,0.0,화
2020-12-02 00:00:00.000,526,35161,318,2020-12-02,00:00,2021-10-07 10:30:51.51,3106968.0,1.155922091,511.0,0.0,수
2020-12-03 00:00:00.000,529,35701,319,2020-12-03,00:00,2021-10-07 10:30:51.51,3131884.0,1.164379719,540.0,3.0,목
2020-12-04 00:00:00.000,536,36329,320,2020-12-04,00:00,2021-10-07 10:30:51.51,3157407.0,1.174407365,628.0,7.0,금
2020-12-05 00:00:00.000,540,36906,321,2020-12-05,00:00,2021-10-07 10:30:51.51,3180487.0,1.185080052,577.0,4.0,토
2020-12-06 00:00:00.000,545,37537,322,2020-12-06,00:00,2021-10-07 10:30:51.51,3194858.0,1.200361224,631.0,5.0,일
2020-12-07 00:00:00.000,549,38152,323,2020-12-07,00:00,2021-10-07 10:30:51.51,3209367.0,1.214506979,615.0,4.0,월
2020-12-08 00:00:00.000,552,38739,324,2020-12-08,00:00,2021-10-07 10:30:51.51,3221316.0,1.231280807,587.0,3.0,화
2020-12-09 00:00:00.000,556,39409,325,2020-12-09,00:00,2021-10-07 10:30:51.51,3253219.0,1.238519208,670.0,4.0,수
2020-12-10 00:00:00.000,564,40089,326,2020-12-10,00:00,2021-10-07 10:30:51.51,3277946.0,1.250755807,680.0,8.0,목
2020-12-11 00:00:00.000,572,40778,327,2020-12-11,00:00,2021-10-07 10:30:51.51,3311211.0,1.261101282,689.0,8.0,금
2020-12-12 00:00:00.000,578,41728,328,2020-12-12,00:00,2021-10-07 10:30:51.51,3349862.0,1.278776141,950.0,6.0,토
2020-12-13 00:00:00.000,580,42758,329,2020-12-13,00:00,2021-10-07 10:30:51.51,3374593.0,1.301825015,1030.0,2.0,일
2020-12-14 00:00:00.000,587,43476,330,2020-12-14,00:00,2021-10-07 10:30:51.51,3397037.0,1.314351878,718.0,7.0,월
2020-12-15 00:00:00.000,600,44356,331,2020-12-15,00:00,2021-10-07 10:30:51.51,3441218.0,1.324951572,880.0,13.0,화
2020-12-16 00:00:00.000,612,45434,332,2020-12-16,00:00,2021-10-07 10:30:51.51,3488767.0,1.338663158,1078.0,12.0,수
2020-12-17 00:00:00.000,634,46448,333,2020-12-17,00:00,2021-10-07 10:30:51.51,3538838.0,1.350397432,1014.0,22.0,목
2020-12-18 00:00:00.000,645,47512,334,2020-12-18,00:00,2021-10-07 10:30:51.51,3589795.0,1.365610315,1064.0,11.0,금
2020-12-19 00:00:00.000,659,48557,335,2020-12-19,00:00,2021-10-07 10:30:51.51,3646245.0,1.379455525,1045.0,14.0,토
2020-12-20 00:00:00.000,674,49653,336,2020-12-20,00:00,2021-10-07 10:30:51.51,3683091.0,1.401195841,1096.0,15.0,일
2020-12-21 00:00:00.000,698,50577,337,2020-12-21,00:00,2021-10-07 10:30:51.51,3713856.0,1.417748074,924.0,24.0,월
2020-12-22 00:00:00.000,722,51443,338,2020-12-22,00:00,2021-10-07 10:30:51.51,3772425.0,1.420568769,866.0,24.0,화
2020-12-23 00:00:00.000,739,52533,339,2020-12-23,00:00,2021-10-07 10:30:51.51,3826565.0,1.430070212,1090.0,17.0,수
2020-12-24 00:00:00.000,756,53518,340,2020-12-24,00:00,2021-10-07 10:30:51.51,3882205.0,1.434156057,985.0,17.0,목
2020-12-25 00:00:00.000,773,54758,341,2020-12-25,00:00,2021-10-07 10:30:51.51,3939352.0,1.447642776,1240.0,17.0,금
2020-12-26 00:00:00.000,793,55889,342,2020-12-26,00:00,2021-10-07 10:30:51.51,3969409.0,1.465980589,1131.0,20.0,토
2020-12-27 00:00:00.000,808,56859,343,2020-12-27,00:00,2021-10-07 10:30:51.51,4006406.0,1.48092295,970.0,15.0,일
2020-12-28 00:00:00.000,819,57665,344,2020-12-28,00:00,2021-10-07 10:30:51.51,4038300.0,1.490659499,806.0,11.0,월
2020-12-29 00:00:00.000,859,58709,345,2020-12-29,00:00,2021-10-07 10:30:51.51,4098173.0,1.494928589,1044.0,40.0,화
2020-12-30 00:00:00.000,879,59759,346,2020-12-30,00:00,2021-10-07 10:30:51.51,4159516.0,1.498566232,1050.0,20.0,수
2020-12-31 00:00:00.000,900,60726,347,2020-12-31,00:00,2021-10-07 10:30:51.51,4213874.0,1.501804361,967.0,21.0,목
2021-01-01 00:00:00.000,917,61753,348,2021-01-01,00:00,2021-10-07 10:30:51.51,4269312.0,1.508973374,1027.0,17.0,금
2021-01-02 00:00:00.000,942,62573,349,2021-01-02,00:00,2021-10-07 10:30:51.51,4302792.0,1.517507982,820.0,25.0,토
2021-01-03 00:00:00.000,962,63230,350,2021-01-03,00:00,2021-10-07 10:30:51.51,4340832.0,1.522015425,657.0,20.0,일
2021-01-04 00:00:00.000,981,64250,351,2021-01-04,00:00,2021-10-07 10:30:51.51,4376602.0,1.534925834,1020.0,19.0,월
2021-01-05 00:00:00.000,1007,64964,352,2021-01-05,00:00,2021-10-07 10:30:51.51,4439354.0,1.530147779,714.0,26.0,화
2021-01-06 00:00:00.000,1027,65802,353,2021-01-06,00:00,2021-10-07 10:30:51.51,4504860.0,1.525745123,838.0,20.0,수
2021-01-07 00:00:00.000,1046,66671,354,2021-01-07,00:00,2021-10-07 10:30:51.51,4569802.0,1.522850408,869.0,19.0,목
2021-01-08 00:00:00.000,1081,67345,355,2021-01-08,00:00,2021-10-07 10:30:51.51,4629998.0,1.516934389,674.0,35.0,금
2021-01-09 00:00:00.000,1100,67986,356,2021-01-09,00:00,2021-10-07 10:30:51.51,4689610.0,1.509563165,641.0,19.0,토
2021-01-10 00:00:00.000,1125,68643,357,2021-01-10,00:00,2021-10-07 10:30:51.51,4723457.0,1.5146283,657.0,25.0,일
2021-01-11 00:00:00.000,1140,69094,358,2021-01-11,00:00,2021-10-07 10:30:51.51,4751679.0,1.514582908,451.0,15.0,월
2021-01-12 00:00:00.000,1165,69631,359,2021-01-12,00:00,2021-10-07 10:30:51.51,4814079.0,1.504783882,537.0,25.0,화
2021-01-13 00:00:00.000,1185,70192,360,2021-01-13,00:00,2021-10-07 10:30:51.51,4872306.0,1.496825175,561.0,20.0,수
2021-01-14 00:00:00.000,1195,70716,361,2021-01-14,00:00,2021-10-07 10:30:51.51,4925353.0,1.487001355,524.0,10.0,목
2021-01-15 00:00:00.000,1217,71228,362,2021-01-15,00:00,2021-10-07 10:30:51.51,4978068.0,1.479065025,512.0,22.0,금
2021-01-16 00:00:00.000,1236,71808,363,2021-01-16,00:00,2021-10-07 10:30:51.51,5032264.0,1.472493784,580.0,19.0,토
2021-01-17 00:00:00.000,1249,72328,364,2021-01-17,00:00,2021-10-07 10:30:51.51,5061284.0,1.475509797,520.0,13.0,일
2021-01-18 00:00:00.000,1264,72717,365,2021-01-18,00:00,2021-10-07 10:30:51.51,5087214.0,1.475235531,389.0,15.0,월
2021-01-19 00:00:00.000,1283,73103,366,2021-01-19,00:00,2021-10-07 10:30:51.51,5140320.0,1.466172614,386.0,19.0,화
2021-01-20 00:00:00.000,1300,73507,367,2021-01-20,00:00,2021-10-07 10:30:51.51,5192124.0,1.457320534,404.0,17.0,수
2021-01-21 00:00:00.000,1316,73907,368,2021-01-21,00:00,2021-10-07 10:30:51.51,5237602.0,1.45014296,400.0,16.0,목
2021-01-22 00:00:00.000,1328,74253,369,2021-01-22,00:00,2021-10-07 10:30:51.51,5282220.0,1.442061196,346.0,12.0,금
2021-01-23 00:00:00.000,1337,74684,370,2021-01-23,00:00,2021-10-07 10:30:51.51,5329704.0,1.438145992,431.0,9.0,토
2021-01-24 00:00:00.000,1349,75076,371,2021-01-24,00:00,2021-10-07 10:30:51.51,5354346.0,1.438628623,392.0,12.0,일
2021-01-25 00:00:00.000,1360,75513,372,2021-01-25,00:00,2021-10-07 10:30:51.51,5376083.0,1.440666034,437.0,11.0,월
2021-01-26 00:00:00.000,1371,75862,373,2021-01-26,00:00,2021-10-07 10:30:51.51,5422760.0,1.435655706,349.0,11.0,화
2021-01-27 00:00:00.000,1378,76421,374,2021-01-27,00:00,2021-10-07 10:30:51.51,5469244.0,1.433570126,559.0,7.0,수
2021-01-28 00:00:00.000,1386,76918,375,2021-01-28,00:00,2021-10-07 10:30:51.51,5522186.0,1.428968994,497.0,8.0,목
2021-01-29 00:00:00.000,1399,77387,376,2021-01-29,00:00,2021-10-07 10:30:51.51,5569261.0,1.426092065,469.0,13.0,금
2021-01-30 00:00:00.000,1414,77843,377,2021-01-30,00:00,2021-10-07 10:30:51.51,5616527.0,1.422899166,456.0,15.0,토
2021-01-31 00:00:00.000,1420,78197,378,2021-01-31,00:00,2021-10-07 10:30:51.51,5640817.0,1.424024729,354.0,6.0,일
2021-02-01 00:00:00.000,1425,78502,379,2021-02-01,00:00,2021-10-07 10:30:51.51,5661841.0,1.424102272,305.0,5.0,월
2021-02-02 00:00:00.000,1435,78838,380,2021-02-02,00:00,2021-10-07 10:30:51.51,5711412.0,1.418677606,336.0,10.0,화
2021-02-03 00:00:00.000,1441,79305,381,2021-02-03,00:00,2021-10-07 10:30:51.51,5756713.0,1.411657527,467.0,6.0,수
