등록일시,총사망자,총확진자,게시글번호,기준일,기준시간,수정일시,누적의심자,누적확진율,일일확진자,일일사망자,요일
2021-02-04 00:00:00.000,1448,79756,382,2021-02-04,00:00,2021-10-07 10:30:51.51,5803094.0,1.403523344,451.0,7.0,목
2021-02-05 00:00:00.000,1459,80126,383,2021-02-05,00:00,2021-10-07 10:30:51.51,5847177.0,1.395991442,370.0,11.0,금
2021-02-06 00:00:00.000,1464,80516,384,2021-02-06,00:00,2021-10-07 10:30:51.51,5893352.0,1.389242841,390.0,5.0,토
2021-02-07 00:00:00.000,1471,80887,385,2021-02-07,00:00,2021-10-07 10:30:51.51,5916974.0,1.388326537,371.0,7.0,일
2021-02-08 00:00:00.000,1474,81175,386,2021-02-08,00:00,2021-10-07 10:30:51.51,5938195.0,1.386812206,288.0,3.0,월
2021-02-09 00:00:00.000,1482,81478,387,2021-02-09,00:00,2021-10-07 10:30:51.51,5987404.0,1.379866528,303.0,8.0,화
2021-02-10 00:00:00.000,1486,81922,388,2021-02-10,00:00,2021-10-07 10:30:51.51,6030022.0,1.376852832,444.0,4.0,수
2021-02-11 00:00:00.000,1496,82426,389,2021-02-11,00:00,2021-10-07 10:30:51.51,6070007.0,1.376429369,504.0,10.0,목
2021-02-12 00:00:00.000,1507,82829,390,2021-02-12,00:00,2021-10-07 10:30:51.51,6093368.0,1.377611702,403.0,11.0,금
2021-02-13 00:00:00.000,1514,83191,391,2021-02-13,00:00,2021-10-07 10:30:51.51,6115336.0,1.376175852,362.0,7.0,토
2021-02-14 00:00:00.000,1522,83517,392,2021-02-14,00:00,2021-10-07 10:30:51.51,6140085.0,1.377739762,326.0,8.0,일
2021-02-15 00:00:00.000,1527,83860,393,2021-02-15,00:00,2021-10-07 10:30:51.51,6162859.0,1.378661134,343.0,5.0,월
2021-02-16 00:00:00.000,1534,84317,394,2021-02-16,00:00,2021-10-07 10:30:51.51,6213489.0,1.374003682,457.0,7.0,화
2021-02-17 00:00:00.000,1538,84938,395,2021-02-17,00:00,2021-10-07 10:30:51.51,6260566.0,1.372589831,621.0,4.0,수
2021-02-18 00:00:00.000,1544,85559,396,2021-02-18,00:00,2021-10-07 10:30:51.51,6303213.0,1.372789348,621.0,6.0,목
2021-02-19 00:00:00.000,1550,86120,397,2021-02-19,00:00,2021-10-07 10:30:51.51,6345991.0,1.372457619,561.0,6.0,금
2021-02-20 00:00:00.000,1553,86568,398,2021-02-20,00:00,2021-10-07 10:30:51.51,6390630.0,1.37094142,448.0,3.0,토
2021-02-21 00:00:00.000,1557,86984,399,2021-02-21,00:00,2021-10-07 10:30:51.51,6411339.0,1.372424003,416.0,4.0,일
2021-02-22 00:00:00.000,1562,87316,400,2021-02-22,00:00,2021-10-07 10:30:51.51,6429143.0,1.373609691,332.0,5.0,월
2021-02-23 00:00:00.000,1573,87672,401,2021-02-23,00:00,2021-10-07 10:30:51.51,6472678.0,1.370171942,356.0,11.0,화
2021-02-24 00:00:00.000,1576,88112,402,2021-02-24,00:00,2021-10-07 10:30:51.51,6510987.0,1.369049312,440.0,3.0,수
2021-02-25 00:00:00.000,1581,88507,403,2021-02-25,00:00,2021-10-07 10:30:51.51,6551213.0,1.365313386,395.0,5.0,목
2021-02-26 00:00:00.000,1585,88894,404,2021-02-26,00:00,2021-10-07 10:30:51.51,6590065.0,1.363170117,387.0,4.0,금
2021-02-27 00:00:00.000,1595,89309,405,2021-02-27,00:00,2021-10-07 10:30:51.51,6627214.0,1.361786154,415.0,10.0,토
2021-02-28 00:00:00.000,1603,89664,406,2021-02-28,00:00,2021-10-07 10:30:51.51,6649005.0,1.363479598,355.0,8.0,일
2021-03-01 00:00:00.000,1605,90019,407,2021-03-01,00:00,2021-10-07 10:30:51.51,6665754.0,1.365577626,355.0,2.0,월
2021-03-02 00:00:00.000,1606,90363,408,2021-03-02,00:00,2021-10-07 10:30:51.51,6681975.0,1.367366453,344.0,1.0,화
2021-03-03 00:00:00.000,1612,90807,409,2021-03-03,00:00,2021-10-07 10:30:51.51,6716202.0,1.365450011,444.0,6.0,수
2021-03-04 00:00:00.000,1619,91231,410,2021-03-04,00:00,2021-10-07 10:30:51.51,6751899.0,1.363323226,424.0,7.0,목
2021-03-05 00:00:00.000,1627,91629,411,2021-03-05,00:00,2021-10-07 10:30:51.51,6789010.0,1.362451625,398.0,8.0,금
2021-03-06 00:00:00.000,1632,92047,412,2021-03-06,00:00,2021-10-07 10:30:51.51,6821942.0,1.362292728,418.0,5.0,토
2021-03-07 00:00:00.000,1634,92463,413,2021-03-07,00:00,2021-10-07 10:30:51.51,6843125.0,1.364419324,416.0,2.0,일
2021-03-08 00:00:00.000,1642,92809,414,2021-03-08,00:00,2021-10-07 10:30:51.51,6861808.0,1.365960332,346.0,8.0,월
2021-03-09 00:00:00.000,1645,93255,415,2021-03-09,00:00,2021-10-07 10:30:51.51,6902983.0,1.364877361,446.0,3.0,화
2021-03-10 00:00:00.000,1648,93725,416,2021-03-10,00:00,2021-10-07 10:30:51.51,6938883.0,1.364541999,470.0,3.0,수
2021-03-11 00:00:00.000,1652,94190,417,2021-03-11,00:00,2021-10-07 10:30:51.51,6976984.0,1.363346349,465.0,4.0,목
2021-03-12 00:00:00.000,1662,94678,418,2021-03-12,00:00,2021-10-07 10:30:51.51,7012663.0,1.363465187,488.0,10.0,금
2021-03-13 00:00:00.000,1667,95168,419,2021-03-13,00:00,2021-10-07 10:30:51.51,7046781.0,1.36365193,490.0,5.0,토
2021-03-14 00:00:00.000,1669,95627,420,2021-03-14,00:00,2021-10-07 10:30:51.51,7066400.0,1.366772257,459.0,2.0,일
2021-03-15 00:00:00.000,1675,96006,421,2021-03-15,00:00,2021-10-07 10:30:51.51,7084939.0,1.368903786,379.0,6.0,월
2021-03-16 00:00:00.000,1678,96369,422,2021-03-16,00:00,2021-10-07 10:30:51.51,7126076.0,1.367317856,363.0,3.0,화
2021-03-17 00:00:00.000,1686,96838,423,2021-03-17,00:00,2021-10-07 10:30:51.51,7171509.0,1.366215546,469.0,8.0,수
2021-03-18 00:00:00.000,1688,97283,424,2021-03-18,00:00,2021-10-07 10:30:51.51,7218086.0,1.364731094,445.0,2.0,목
2021-03-19 00:00:00.000,1690,97746,425,2021-03-19,00:00,2021-10-07 10:30:51.51,7264940.0,1.362010055,463.0,2.0,금
2021-03-20 00:00:00.000,1693,98193,426,2021-03-20,00:00,2021-10-07 10:30:51.51,7308949.0,1.36078075,447.0,3.0,토
2021-03-21 00:00:00.000,1696,98649,427,2021-03-21,00:00,2021-10-07 10:30:51.51,7332713.0,1.363609032,456.0,3.0,일
2021-03-22 00:00:00.000,1697,99064,428,2021-03-22,00:00,2021-10-07 10:30:51.51,7355963.0,1.365866653,415.0,1.0,월
2021-03-23 00:00:00.000,1704,99410,429,2021-03-23,00:00,2021-10-07 10:30:51.51,7400989.0,1.361628431,346.0,7.0,화
2021-03-24 00:00:00.000,1707,99838,430,2021-03-24,00:00,2021-10-07 10:30:51.51,7441209.0,1.358916428,428.0,3.0,수
2021-03-25 00:00:00.000,1709,100268,431,2021-03-25,00:00,2021-10-07 10:30:51.51,7485858.0,1.355178997,430.0,2.0,목
2021-03-26 00:00:00.000,1716,100757,432,2021-03-26,00:00,2021-10-07 10:30:51.51,7529401.0,1.35208143,489.0,7.0,금
2021-03-27 00:00:00.000,1721,101262,433,2021-03-27,00:00,2021-10-07 10:30:51.51,7572566.0,1.350629659,505.0,5.0,토
2021-03-28 00:00:00.000,1722,101744,434,2021-03-28,00:00,2021-10-07 10:30:51.51,7595594.0,1.353520672,482.0,1.0,일
2021-03-29 00:00:00.000,1726,102126,435,2021-03-29,00:00,2021-10-07 10:30:51.51,7616328.0,1.354925246,382.0,4.0,월
2021-03-30 00:00:00.000,1729,102573,436,2021-03-30,00:00,2021-10-07 10:30:51.51,7663997.0,1.352211626,447.0,3.0,화
2021-03-31 00:00:00.000,1731,103079,437,2021-03-31,00:00,2021-10-07 10:30:51.51,7707798.0,1.349820651,506.0,2.0,수
2021-04-01 00:00:00.000,1735,103630,438,2021-04-01,00:00,2021-10-07 10:30:51.51,7747301.0,1.349060526,551.0,4.0,목
2021-04-02 00:00:00.000,1737,104187,439,2021-04-02,00:00,2021-10-07 10:30:51.51,7788293.0,1.350002546,557.0,2.0,금
2021-04-03 00:00:00.000,1740,104730,440,2021-04-03,00:00,2021-10-07 10:30:51.51,7829599.0,1.350603555,543.0,3.0,토
2021-04-04 00:00:00.000,1744,105273,441,2021-04-04,00:00,2021-10-07 10:30:51.51,7849474.0,1.354921538,543.0,4.0,일
2021-04-05 00:00:00.000,1748,105746,442,2021-04-05,00:00,2021-10-07 10:30:51.51,7868818.0,1.35775092,473.0,4.0,월
2021-04-06 00:00:00.000,1752,106223,443,2021-04-06,00:00,2021-10-07 10:30:51.51,7921288.0,1.354516686,477.0,4.0,화
2021-04-07 00:00:00.000,1756,106891,444,2021-04-07,00:00,2021-10-07 10:30:51.51,7966165.0,1.354504067,668.0,4.0,수
2021-04-08 00:00:00.000,1758,107591,445,2021-04-08,00:00,2021-10-07 10:30:51.51,8012419.0,1.356002483,700.0,2.0,목
2021-04-09 00:00:00.000,1764,108262,446,2021-04-09,00:00,2021-10-07 10:30:51.51,8059111.0,1.357143027,671.0,6.0,금
2021-04-10 00:00:00.000,1765,108939,447,2021-04-10,00:00,2021-10-07 10:30:51.51,8106628.0,1.358915373,677.0,1.0,토
2021-04-11 00:00:00.000,1768,109553,448,2021-04-11,00:00,2021-10-07 10:30:51.51,8129530.0,1.363002809,614.0,3.0,일
2021-04-12 00:00:00.000,1770,110140,449,2021-04-12,00:00,2021-10-07 10:30:51.51,8152781.0,1.366919627,587.0,2.0,월
2021-04-13 00:00:00.000,1775,110682,450,2021-04-13,00:00,2021-10-07 10:30:51.51,8200517.0,1.36392993,542.0,5.0,화
2021-04-14 00:00:00.000,1782,111413,451,2021-04-14,00:00,2021-10-07 10:30:51.51,8245386.0,1.363557535,731.0,7.0,수
2021-04-15 00:00:00.000,1788,112111,452,2021-04-15,00:00,2021-10-07 10:30:51.51,8291124.0,1.363730967,698.0,6.0,목
2021-04-16 00:00:00.000,1790,112784,453,2021-04-16,00:00,2021-10-07 10:30:51.51,8333331.0,1.365019181,673.0,2.0,금
2021-04-17 00:00:00.000,1794,113442,454,2021-04-17,00:00,2021-10-07 10:30:51.51,8377778.0,1.365662265,658.0,4.0,토
2021-04-18 00:00:00.000,1797,114113,455,2021-04-18,00:00,2021-10-07 10:30:51.51,8396065.0,1.37091215,671.0,3.0,일
2021-04-19 00:00:00.000,1801,114645,456,2021-04-19,00:00,2021-10-07 10:30:51.51,8414820.0,1.373971918,532.0,4.0,월
2021-04-20 00:00:00.000,1802,115194,457,2021-04-20,00:00,2021-10-07 10:30:51.51,8458591.0,1.372664279,549.0,1.0,화
2021-04-21 00:00:00.000,1806,115925,458,2021-04-21,00:00,2021-10-07 10:30:51.51,8497593.0,1.375085969,731.0,4.0,수
2021-04-22 00:00:00.000,1808,116660,459,2021-04-22,00:00,2021-10-07 10:30:51.51,8537504.0,1.377272408,735.0,2.0,목
2021-04-23 00:00:00.000,1811,117457,460,2021-04-23,00:00,2021-10-07 10:30:51.51,8583529.0,1.374796777,797.0,3.0,금
2021-04-24 00:00:00.000,1812,118242,461,2021-04-24,00:00,2021-10-07 10:30:51.51,8632922.0,1.382195163,785.0,1.0,토
2021-04-25 00:00:00.000,1813,118886,462,2021-04-25,00:00,2021-10-07 10:30:51.51,8654790.0,1.386065198,644.0,1.0,일
2021-04-26 00:00:00.000,1817,119385,463,2021-04-26,00:00,2021-10-07 10:30:51.51,8672977.0,1.389022528,499.0,4.0,월
2021-04-27 00:00:00.000,1820,119897,464,2021-04-27,00:00,2021-10-07 10:30:51.51,8721608.0,1.386878116,512.0,3.0,화
2021-04-28 00:00:00.000,1821,120666,465,2021-04-28,00:00,2021-10-07 10:30:51.51,8766496.0,1.388668632,769.0,1.0,수
2021-04-29 00:00:00.000,1825,121345,466,2021-04-29,00:00,2021-10-07 10:30:51.51,8805778.0,1.390712113,679.0,4.0,목
2021-04-30 00:00:00.000,1828,122006,467,2021-04-30,00:00,2021-10-07 10:30:51.51,8848291.0,1.391844194,661.0,3.0,금
2021-05-01 00:00:00.000,1831,122633,468,2021-05-01,00:00,2021-10-07 10:30:51.51,8883387.0,1.393845883,627.0,3.0,토
2021-05-02 00:00:00.000,1833,123239,469,2021-05-02,00:00,2021-10-07 10:30:51.51,8898233.0,1.398595447,606.0,2.0,일
2021-05-03 00:00:00.000,1834,123727,470,2021-05-03,00:00,2021-10-07 10:30:51.51,8915325.0,1.401798692,488.0,1.0,월
2021-05-04 00:00:00.000,1840,124268,471,2021-05-04,00:00,2021-10-07 10:30:51.51,8957154.0,1.399562882,541.0,6.0,화
2021-05-05 00:00:00.000,1847,124944,472,2021-05-05,00:00,2021-10-07 10:30:51.51,8994068.0,1.401491609,676.0,7.0,수
2021-05-06 00:00:00.000,1851,125518,473,2021-05-06,00:00,2021-10-07 10:30:51.51,9010991.0,1.404957457,574.0,4.0,목
2021-05-07 00:00:00.000,1860,126043,474,2021-05-07,00:00,2021-10-07 10:30:51.51,9051353.0,1.404776863,525.0,9.0,금
2021-05-08 00:00:00.000,1865,126744,475,2021-05-08,00:00,2021-10-07 10:30:51.51,9089165.0,1.406562226,701.0,5.0,토
2021-05-09 00:00:00.000,1874,127308,476,2021-05-09,00:00,2021-10-07 10:30:51.51,9105770.0,1.410694676,564.0,9.0,일
2021-05-10 00:00:00.000,1875,127771,477,2021-05-10,00:00,2021-10-07 10:30:51.51,9122058.0,1.413605557,463.0,1.0,월
2021-05-11 00:00:00.000,1879,128281,478,2021-05-11,00:00,2021-10-07 10:30:51.51,9164283.0,1.412840025,510.0,4.0,화
2021-05-12 00:00:00.000,1884,128915,479,2021-05-12,00:00,2021-10-07 10:30:51.51,9201538.0,1.413966632,634.0,5.0,수
2021-05-13 00:00:00.000,1891,129630,480,2021-05-13,00:00,2021-10-07 10:30:51.51,9241152.0,1.416158717,715.0,7.0,목
2021-05-14 00:00:00.000,1893,130377,481,2021-05-14,00:00,2021-10-07 10:30:51.51,9281290.0,1.419288441,747.0,2.0,금
2021-05-15 00:00:00.000,1896,131058,482,2021-05-15,00:00,2021-10-07 10:30:51.51,9319093.0,1.421472325,681.0,3.0,토
2021-05-16 00:00:00.000,1900,131668,483,2021-05-16,00:00,2021-10-07 10:30:51.51,9336613.0,1.425757584,610.0,4.0,일
2021-05-17 00:00:00.000,1903,132287,484,2021-05-17,00:00,2021-10-07 10:30:51.51,9353299.0,1.429898627,619.0,3.0,월
2021-05-18 00:00:00.000,1904,132815,485,2021-05-18,00:00,2021-10-07 10:30:51.51,9395003.0,1.429410897,528.0,1.0,화
2021-05-19 00:00:00.000,1912,133469,486,2021-05-19,00:00,2021-10-07 10:30:51.51,9428643.0,1.431433582,654.0,8.0,수
2021-05-20 00:00:00.000,1916,134115,487,2021-05-20,00:00,2021-10-07 10:30:51.51,9447357.0,1.436153877,646.0,4.0,목
2021-05-21 00:00:00.000,1922,134676,488,2021-05-21,00:00,2021-10-07 10:30:51.51,9487107.0,1.4368562,561.0,6.0,금
2021-05-22 00:00:00.000,1926,135342,489,2021-05-22,00:00,2021-10-07 10:30:51.51,9520965.0,1.439286846,666.0,4.0,토
2021-05-23 00:00:00.000,1931,135927,490,2021-05-23,00:00,2021-10-07 10:30:51.51,9536298.0,1.443871791,585.0,5.0,일
2021-05-24 00:00:00.000,1934,136457,491,2021-05-24,00:00,2021-10-07 10:30:51.51,9553612.0,1.446605861,530.0,3.0,월
2021-05-25 00:00:00.000,1938,136973,492,2021-05-25,00:00,2021-10-07 10:30:51.51,9592726.0,1.445529521,516.0,4.0,화
2021-05-26 00:00:00.000,1940,137678,493,2021-05-26,00:00,2021-10-07 10:30:51.51,9629455.0,1.447963934,705.0,2.0,수
2021-05-27 00:00:00.000,1943,138307,494,2021-05-27,00:00,2021-10-07 10:30:51.51,9665690.0,1.449298446,629.0,3.0,목
2021-05-28 00:00:00.000,1946,138894,495,2021-05-28,00:00,2021-10-07 10:30:51.51,9702453.0,1.449896399,587.0,3.0,금
2021-05-29 00:00:00.000,1951,139427,496,2021-05-29,00:00,2021-10-07 10:30:51.51,9733588.0,1.450883775,533.0,5.0,토
2021-05-30 00:00:00.000,1957,139907,497,2021-05-30,00:00,2021-10-07 10:30:51.51,9747612.0,1.454165571,480.0,6.0,일
2021-05-31 00:00:00.000,1959,140337,498,2021-05-31,00:00,2021-10-14 13:48:56.821,9761156.0,1.4568051768,430.0,2.0,월
2021-06-01 00:00:00.000,1963,140796,499,2021-06-01,00:00,2021-10-07 10:30:51.51,9798400.0,1.455889634,459.0,4.0,화
2021-06-02 00:00:00.000,1965,141473,500,2021-06-02,00:00,2021-10-07 10:30:51.51,9834348.0,1.457668392,677.0,2.0,수
2021-06-03 00:00:00.000,1968,142154,501,2021-06-03,00:00,2021-10-07 10:30:51.51,9872322.0,1.459112138,681.0,3.0,목
2021-06-04 00:00:00.000,1969,142849,502,2021-06-04,00:00,2021-10-07 10:30:51.51,9911322.0,1.461000475,695.0,1.0,금
2021-06-05 00:00:00.000,1971,143593,503,2021-06-05,00:00,2021-10-07 10:30:51.51,9945952.0,1.463921944,744.0,2.0,토
2021-06-06 00:00:00.000,1973,144149,504,2021-06-06,00:00,2021-10-07 10:30:51.51,9959695.0,1.467429756,556.0,2.0,일
2021-06-07 00:00:00.000,1974,144634,505,2021-06-07,00:00,2021-10-07 10:30:51.51,9972295.0,1.470490004,485.0,1.0,월
2021-06-08 00:00:00.000,1975,145088,506,2021-06-08,00:00,2021-10-07 10:30:51.51,10008582.0,1.470090853,454.0,1.0,화
2021-06-09 00:00:00.000,1977,145690,507,2021-06-09,00:00,2021-10-07 10:30:51.51,10044782.0,1.469633196,602.0,2.0,수
2021-06-10 00:00:00.000,1979,146300,508,2021-06-10,00:00,2021-10-07 10:30:51.51,10076861.0,1.470864122,610.0,2.0,목
2021-06-11 00:00:00.000,1981,146856,509,2021-06-11,00:00,2021-10-07 10:30:51.51,10111063.0,1.471899741,556.0,2.0,금
2021-06-12 00:00:00.000,1982,147421,510,2021-06-12,00:00,2021-10-07 10:30:51.51,10140534.0,1.47151213,565.0,1.0,토
2021-06-13 00:00:00.000,1985,147873,511,2021-06-13,00:00,2021-10-07 10:30:51.51,10152906.0,1.474543917,452.0,3.0,일
2021-06-14 00:00:00.000,1988,148272,512,2021-06-14,00:00,2021-10-07 10:30:51.51,10165496.0,1.476508035,399.0,3.0,월
2021-06-15 00:00:00.000,1992,148645,513,2021-06-15,00:00,2021-10-07 10:30:51.51,10196468.0,1.475706268,373.0,4.0,화
2021-06-16 00:00:00.000,1993,149190,514,2021-06-16,00:00,2021-10-07 10:30:51.51,10229383.0,1.475577311,545.0,1.0,수
2021-06-17 00:00:00.000,1994,149730,515,2021-06-17,00:00,2021-10-07 10:30:51.51,10257835.0,1.477134747,540.0,1.0,목
2021-06-18 00:00:00.000,1996,150237,516,2021-06-18,00:00,2021-10-07 10:30:51.51,10294047.0,1.477516692,507.0,2.0,금
2021-06-19 00:00:00.000,1997,150719,517,2021-06-19,00:00,2021-10-07 10:30:51.51,10323153.0,1.478444312,482.0,1.0,토
2021-06-20 00:00:00.000,2002,151148,518,2021-06-20,00:00,2021-10-07 10:30:51.51,10335633.0,1.481179366,429.0,5.0,일
2021-06-21 00:00:00.000,2004,151505,519,2021-06-21,00:00,2021-10-07 10:30:51.51,10346046.0,1.48278272,357.0,2.0,월
2021-06-22 00:00:00.000,2006,151899,520,2021-06-22,00:00,2021-10-07 10:30:51.51,10380042.0,1.481520134,394.0,2.0,화
2021-06-23 00:00:00.000,2007,152544,521,2021-06-23,00:00,2021-10-07 10:30:51.51,10409948.0,1.483868388,645.0,1.0,수
2021-06-24 00:00:00.000,2008,153154,522,2021-06-24,00:00,2021-10-07 10:30:51.51,10438781.0,1.484365384,610.0,1.0,목
2021-06-25 00:00:00.000,2009,153788,523,2021-06-25,00:00,2021-10-07 10:30:51.51,10466544.0,1.486685106,634.0,1.0,금
2021-06-26 00:00:00.000,2012,154456,524,2021-06-26,00:00,2021-10-07 10:30:51.51,10495515.0,1.487880387,668.0,3.0,토
2021-06-27 00:00:00.000,2013,155070,525,2021-06-27,00:00,2021-10-07 10:30:51.51,10508677.0,1.492162323,614.0,1.0,일
2021-06-28 00:00:00.000,2015,155571,526,2021-06-28,00:00,2021-10-07 10:30:51.51,10520928.0,1.495000281,501.0,2.0,월
2021-06-29 00:00:00.000,2017,156166,527,2021-06-29,00:00,2021-10-07 10:30:51.51,10555740.0,1.496003116,595.0,2.0,화
2021-06-30 00:00:00.000,2018,156960,528,2021-06-30,00:00,2021-10-07 10:30:51.51,10579071.0,1.499862255,794.0,1.0,수
2021-07-01 00:00:00.000,2021,157721,529,2021-07-01,00:00,2021-10-07 10:30:51.51,10614315.0,1.503624138,761.0,3.0,목
2021-07-02 00:00:00.000,2024,158546,530,2021-07-02,00:00,2021-10-07 10:30:51.51,10641601.0,1.508391023,825.0,3.0,금
2021-07-03 00:00:00.000,2025,159340,531,2021-07-03,00:00,2021-10-07 10:30:51.51,10670616.0,1.512237172,794.0,1.0,토
2021-07-04 00:00:00.000,2026,160083,532,2021-07-04,00:00,2021-10-07 10:30:51.51,10685124.0,1.517543135,743.0,1.0,일
2021-07-05 00:00:00.000,2028,160794,533,2021-07-05,00:00,2021-10-07 10:30:51.51,10700133.0,1.521915262,711.0,2.0,월
2021-07-06 00:00:00.000,2032,161540,534,2021-07-06,00:00,2021-10-07 10:30:51.51,10735715.0,1.52482307,746.0,4.0,화
2021-07-07 00:00:00.000,2033,162751,535,2021-07-07,00:00,2021-10-07 10:30:51.51,10766500.0,1.531954059,1211.0,1.0,수
2021-07-08 00:00:00.000,2034,164026,536,2021-07-08,00:00,2021-10-07 10:30:51.51,10802780.0,1.539915705,1275.0,1.0,목
2021-07-09 00:00:00.000,2036,165342,537,2021-07-09,00:00,2021-10-07 10:30:51.51,10844215.0,1.547603102,1316.0,2.0,금
2021-07-10 00:00:00.000,2038,166720,538,2021-07-10,00:00,2021-10-07 10:30:51.51,10881638.0,1.556397131,1378.0,2.0,토
2021-07-11 00:00:00.000,2043,168044,539,2021-07-11,00:00,2021-10-07 10:30:51.51,10902276.0,1.566666486,1324.0,5.0,일
2021-07-12 00:00:00.000,2044,169144,540,2021-07-12,00:00,2021-10-07 10:30:51.51,10919896.0,1.574131766,1100.0,1.0,월
2021-07-13 00:00:00.000,2046,170294,541,2021-07-13,00:00,2021-10-07 10:30:51.51,10964297.0,1.578964888,1150.0,2.0,화
2021-07-14 00:00:00.000,2048,171907,542,2021-07-14,00:00,2021-10-07 10:30:51.51,11008857.0,1.587769115,1613.0,2.0,수
